Annual Income,Years of Credit History,Maximum Open Credit,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Credit Default
1007537.6397832988,11.8,372064.0,308176.0,261877.0,7032.0,728.1616466159321,2,1,0,8,0,37,0,0,0,0.0
2194635.0938083874,21.0,1291356.0,680548.0,713773.0,27475.0,694.4414326071035,1,10,0,12,0,32,0,0,1,1.0
1133046.0,20.1,462396.0,299552.0,111416.0,30498.0,704.0,1,6,0,11,0,53,0,1,0,0.0
1386654.1902658837,11.3,693418.0,266398.0,147915.0,21461.0,723.3020422734616,1,10,0,11,1,40,1,0,0,0.0
1815830.0,13.0,2935086.0,663960.0,1462601.0,42521.0,732.0,1,4,0,18,0,34,0,0,0,1.0
1619047.0,21.5,509234.0,551386.0,285418.0,10632.0,662.0,0,5,0,6,0,10,0,10,1,0.0
1219933.0,19.3,1382282.0,543290.0,790286.0,31413.0,735.0,2,10,0,12,0,36,0,0,1,1.0
1561230.0,19.0,446292.0,239580.0,385434.0,36038.0,734.0,2,10,0,7,0,34,0,0,0,0.0
2409314.0,22.6,429506.0,44286.0,266703.0,22527.0,744.0,1,10,0,9,0,30,0,0,0,0.0
761292.0,11.2,138886.0,132220.0,88274.0,13450.0,740.0,2,2,0,8,0,73,0,1,0,0.0
1468702.326468443,12.0,831204.0,368786.0,262010.0,19169.0,728.2284861480708,1,10,0,14,0,32,0,0,0,0.0
919847.0,15.9,235268.0,244090.0,195681.0,17477.0,700.0,2,0,0,14,0,35,0,0,0,0.0
1825824.0,26.0,2420264.0,376434.2079414616,727396.0,13252.0,697.0,1,3,0,11,0,33,0,2,1,0.0
1391788.0,15.4,1062116.0,247940.0,455886.0,29228.0,740.0,2,4,0,20,0,34,0,0,0,0.0
761387.0,19.5,664334.0,408562.0,389576.0,11484.0,725.0,2,5,0,12,0,36,0,0,0,0.0
1289201.3831276665,21.7,546832.0,209528.0,238963.0,20508.0,733.9764130454782,1,3,0,11,0,4,0,0,0,0.0
2383265.0,30.3,2234056.0,454520.0,737029.0,42899.0,746.0,1,10,0,24,0,9,0,0,0,0.0
2126537.0,23.0,14760482.0,778624.0,1019806.0,40227.0,697.0,1,10,0,23,0,30,0,0,1,0.0
1262151.0,23.4,694056.0,552882.0,299706.0,23771.0,686.0,2,10,0,13,0,48,0,0,1,1.0
1595597.277743518,19.1,355212.0,654060.0,191729.0,11702.0,701.3902934320472,1,10,0,8,0,25,0,0,1,0.0
673721.0,21.8,580096.0,312026.0,112214.0,9320.0,713.0,1,10,0,11,0,33,0,0,0,0.0
929860.0,11.5,148434.0,246554.0,64866.0,13948.0,594.0,2,5,0,12,1,43,1,2,1,1.0
1204296.0,18.5,726154.0,177078.0,139859.0,3613.0,745.0,2,10,0,14,0,28,0,0,0,1.0
869877.0,13.0,277288.0,88418.0,56753.0,8503.0,748.0,2,1,0,6,0,35,0,0,0,0.0
1338905.3976485156,18.7,317306.0,303050.0,192375.0,18487.0,729.033300643741,2,10,0,7,0,34,0,0,0,0.0
1518924.7361807544,22.5,220396.0,179894.0,126198.0,30101.0,726.1527056637967,2,3,0,12,1,41,1,0,0,0.0
1884610.0,22.3,1057716.0,763774.0,667755.0,37378.0,736.0,1,10,0,12,0,16,0,0,0,0.0
1082862.368486649,22.1,889570.0,216854.0,424080.0,12378.0,732.6253898466503,2,5,0,6,0,27,0,0,0,0.0
1184695.7954982324,22.5,1108316.0,139084.0,118693.0,20036.0,729.0781787152698,3,0,0,15,0,34,0,3,0,0.0
1729114.0,29.6,2042172.0,326436.0,1185201.0,23631.0,738.0,2,6,0,14,0,35,0,0,0,0.0
922161.5403302934,12.4,261756.0,150216.0,112803.0,11722.0,728.7582969485866,2,10,0,7,0,6,0,0,0,0.0
2052817.0,21.1,186714.0,528220.0,36290.0,18954.0,736.0,1,10,0,5,0,32,0,0,1,0.0
642181.0,13.6,216634.0,183700.0,132278.0,9686.0,732.0,2,0,0,11,0,8,0,0,0,0.0
621547.0,10.4,318252.0,181566.0,126445.0,6941.0,732.0,2,0,0,6,0,36,0,0,0,0.0
933268.3461936397,6.1,154396.0,250360.0,85747.0,7952.0,719.413814648733,2,4,0,7,0,13,0,0,0,1.0
1724647.1419130103,17.8,936056.0,392788.0,676628.0,24932.0,722.4571641781248,1,2,0,13,0,79,0,0,0,1.0
1282976.1610418065,27.3,577456.0,166540.0,294234.0,21937.0,728.3293259315784,1,5,0,10,0,32,0,0,0,1.0
759063.4512522081,14.7,141240.0,154022.0,18905.0,6651.0,717.8841454974346,2,2,0,5,1,43,1,0,0,1.0
1307960.0,21.9,650254.0,244024.0,332462.0,31391.0,715.0,1,5,0,19,0,56,0,0,0,0.0
1134072.0,15.0,311388.0,227612.0,67241.0,7655.0,727.0,2,10,0,14,1,8,1,1,1,1.0
1487168.0,6.9,12914.0,103312.0,1235.0,18837.0,674.0,2,0,0,9,0,3,0,0,0,1.0
1377576.0,30.4,341594.0,553850.0,81719.0,22730.0,715.0,1,10,0,12,0,23,0,0,1,0.0
576612.0,19.1,634128.0,222552.0,244245.0,7063.0,725.0,2,9,1,8,1,38,0,6,0,0.0
940310.0,23.7,1239194.0,426800.0,634638.0,24762.0,700.0,2,0,0,10,0,36,0,0,1,1.0
1211250.0,27.9,416592.0,328724.0,332785.0,10599.0,742.0,2,10,0,5,0,57,0,0,0,0.0
1544156.280546511,8.6,561528.0,738386.0,208050.0,6090.0,716.8063967456042,2,3,0,10,0,34,0,0,0,1.0
732003.8552335687,23.6,460548.0,107536.0,39387.0,7389.0,734.8438521900619,1,10,0,8,0,34,0,0,0,0.0
716509.0,20.4,163680.0,272910.0,133874.0,6568.0,724.0,1,10,0,6,0,8,0,0,0,1.0
1609243.0,33.2,418880.0,175802.0,179797.0,9736.0,742.0,2,4,0,11,0,23,0,0,0,0.0
1123242.0,12.4,1545082.0,138732.0,320264.0,13104.0,751.0,1,9,0,12,0,33,0,0,0,0.0
986038.0012346635,21.4,415954.0,219868.0,131119.0,10596.0,727.1246013347802,0,10,0,10,0,31,0,0,0,1.0
1014144.0,18.6,322608.0,280873.09316638554,268033.0,19100.0,651.0,1,10,0,6,0,19,0,0,1,0.0
868604.0,16.7,652168.0,446996.0,385244.0,12356.0,699.0,1,4,0,11,0,36,0,0,1,0.0
843030.0,10.0,915970.0,216920.0,433504.0,22129.0,724.0,2,10,0,11,0,36,0,0,0,0.0
1962813.8777101836,24.4,761244.0,631180.0,409583.0,23607.0,696.0481464243173,1,5,0,23,0,31,0,0,1,1.0
406296.0,8.0,100804.0,112024.0,64600.0,2042.0,706.0,2,0,0,5,0,37,0,1,0,0.0
2321040.0,18.7,665258.0,426131.8942551592,406201.0,31334.0,720.0,1,1,0,9,1,39,0,0,0,0.0
837843.0,17.4,194062.0,282216.0,139612.0,19270.0,713.0,2,7,0,10,0,36,0,0,1,0.0
481745.0,6.6,326238.0,128722.0,105374.0,10157.0,743.0,2,4,0,7,0,28,0,0,0,0.0
1039566.0,31.6,479028.0,218856.0,343387.0,16980.0,717.0,1,10,0,8,0,77,0,0,1,1.0
965960.0,11.4,127578.0,248292.0,106761.0,15858.0,638.0,0,7,0,6,0,33,0,5,1,1.0
1806743.9369654944,20.0,1175526.0,422048.0,750253.0,25861.0,731.0792227422219,1,2,0,14,0,33,0,0,0,0.0
2235084.0,10.2,915046.0,301928.0,123291.0,12498.0,739.0,1,2,0,10,0,24,0,4,1,0.0
833910.0,6.8,410058.0,263183.68497565645,217436.0,20083.0,744.0,0,1,0,9,0,33,0,0,0,0.0
868091.0,8.9,323928.0,240539.48590651262,156655.0,10345.0,743.0,1,5,0,12,0,34,0,0,1,0.0
2746375.0171803962,20.4,2162138.0,652938.0,883234.0,45402.0,700.2760188068266,2,10,0,21,0,32,0,0,1,0.0
1393645.5616245186,18.8,303886.0,268312.0,28861.0,22428.0,695.3737698176583,0,10,0,19,0,30,0,2,1,1.0
1161090.0,15.1,78408.0,179256.0,65892.0,31059.0,719.0,1,10,0,6,0,58,0,0,0,1.0
2506005.0,26.9,896478.0,752290.0,732431.0,43855.0,720.0,1,4,0,23,0,27,0,0,0,0.0
1721507.9022446238,14.1,530442.0,458172.0,232712.0,24024.0,725.8948739422059,2,9,0,13,0,54,0,0,0,0.0
1740267.0,16.6,1573484.0,559746.0,171228.0,40606.0,748.0,1,2,0,14,0,31,0,0,0,0.0
2087492.0,17.3,1709708.0,574068.0,565516.0,34096.0,659.0,2,3,0,27,0,32,0,6,1,1.0
2056351.0,14.0,1022714.0,601744.0,391286.0,29132.0,718.0,1,10,0,17,0,32,0,0,1,0.0
1433987.0,16.7,1042866.0,265672.0,221559.0,9536.0,717.0,2,2,0,8,0,2,0,0,1,1.0
744344.0,17.8,306218.0,344740.0,89661.0,13708.0,668.0,1,10,0,6,0,35,0,0,1,1.0
1652848.8466301272,14.7,1029226.0,165022.0,845310.0,31724.0,713.8770267995833,1,5,0,14,0,32,0,7,0,1.0
764560.0,13.8,301202.0,221320.0,67108.0,23956.0,660.0,2,8,0,10,1,8,1,9,0,0.0
2127620.0,33.0,1966734.0,783860.0,638647.0,33156.0,708.0,1,0,0,18,0,32,0,0,0,0.0
744876.0,16.7,237094.0,198374.0,138016.0,8380.0,712.0,2,6,0,7,0,36,0,0,0,0.0
1048803.844939229,10.0,172084.0,223058.0,70889.0,12986.0,721.2518695850766,0,1,0,8,0,49,0,2,0,1.0
998184.0,15.6,164802.0,173360.0,33592.0,5049.0,736.0,2,7,0,6,0,9,0,0,0,0.0
608095.0,13.5,863500.0,104302.0,202844.0,7713.0,747.0,1,2,0,9,0,34,0,2,0,0.0
952622.0,20.0,1132714.0,395010.0,214244.0,18259.0,718.0,1,10,0,18,0,18,0,0,0,0.0
1114692.0,10.8,623832.0,430232.0,53884.0,6317.0,732.0,1,0,0,10,0,23,0,1,1,0.0
912127.9453521183,23.2,378290.0,222662.0,209095.0,7788.0,730.9953293543732,2,10,0,8,0,76,0,0,0,0.0
564984.0,9.6,233420.0,117744.0,142918.0,6168.0,743.0,1,6,0,9,0,34,0,0,0,1.0
772046.0,16.7,747670.0,397298.0,264746.0,22325.0,708.0,2,10,0,18,0,52,0,0,1,1.0
965865.0,9.7,612304.0,489280.0,204649.0,11752.0,697.0,2,4,0,15,0,33,0,0,1,1.0
1453652.0,34.5,647944.0,246862.0,248463.0,16596.0,747.0,2,9,0,13,1,41,1,0,0,0.0
1214005.0,14.5,622776.0,259512.0,322183.0,7618.0,736.0,2,2,0,9,0,45,0,6,0,1.0
1119024.0,21.5,901516.0,292356.8538747673,478819.0,11190.0,748.0,1,10,0,8,0,34,0,0,0,0.0
1700633.0,23.4,1172314.0,412825.5539856376,654037.0,38831.0,740.0,1,2,0,17,0,34,0,0,0,0.0
5798040.0,18.5,622204.0,716100.0,438482.0,10002.0,722.0,1,0,2,7,2,47,0,0,1,1.0
1026758.7976453169,8.7,475354.0,88396.0,247551.0,17151.0,728.202423375422,2,1,0,17,0,35,0,0,0,0.0
3304157.0,18.5,1070278.0,252890.0,668306.0,66909.0,742.0,1,3,0,18,0,28,0,0,0,0.0
1871251.251251474,16.9,715330.0,420222.0,337307.0,30038.0,729.3725667882859,1,8,0,8,0,32,0,0,0,0.0
1130480.318604996,23.2,663652.0,110484.0,218367.0,19537.0,730.5342486245688,0,0,0,10,0,3,0,0,0,1.0
1349019.0,23.3,325820.0,133892.0,126901.0,33163.0,735.0,1,10,0,14,0,9,0,0,0,1.0
1908170.0,10.1,487300.0,220946.0,46284.0,7378.0,751.0,1,5,0,8,0,31,0,2,0,0.0
1201538.1595638413,24.5,870518.0,219098.0,381919.0,16368.0,733.8152160769247,1,9,0,14,0,33,0,0,0,0.0
1165080.0,15.4,640486.0,134904.0,287071.0,7709.0,727.0,2,10,0,7,0,46,0,10,0,0.0
1014153.2734988901,16.7,952336.0,259468.0,162032.0,9181.0,730.0107647733229,1,3,0,15,0,33,0,2,0,0.0
745712.0,19.0,1706584.0,396660.0,561545.0,21874.0,713.0,2,10,0,10,0,36,0,0,0,0.0
937748.1998790248,11.3,130702.0,108922.0,82175.0,14273.0,715.2216277652785,2,5,1,4,2,46,1,0,0,1.0
737371.0,16.5,268906.0,359590.0,72219.0,17390.0,721.0,1,4,0,15,0,84,0,0,1,1.0
1507384.0,15.3,925584.0,283624.0,333336.0,20475.0,735.0,2,10,0,19,0,81,0,0,0,0.0
689643.0,31.4,381700.0,350174.0,196137.0,13908.0,719.0,2,0,0,9,0,36,0,0,1,0.0
1631701.0,12.3,373428.0,751454.0,295089.0,13190.0,688.0,2,1,0,10,0,69,0,0,1,1.0
695774.1426337119,24.8,1042712.0,220968.0,14402.0,816.0,734.3292788415645,1,4,0,6,0,34,0,2,0,0.0
1712698.0,24.3,1825010.0,452672.0,926763.0,25405.0,726.0,0,1,0,24,0,33,0,2,1,1.0
556662.0,16.0,193512.0,101508.0,98439.0,12015.0,694.0,2,0,0,10,1,49,1,0,0,1.0
1832208.0,41.5,2110262.0,497904.0,235106.0,31835.0,748.0,1,10,0,20,0,29,0,0,0,1.0
1410180.0,23.6,544104.0,217712.0,307800.0,13397.0,745.0,1,0,0,6,0,33,0,0,0,0.0
2093572.0,14.8,963248.0,390267.68986969965,366035.0,24948.0,740.0,1,4,0,16,0,31,0,0,0,0.0
659281.0,17.0,651772.0,250822.0,206587.0,13900.0,744.0,1,10,0,11,0,34,0,0,0,0.0
577467.0,8.0,309870.0,133738.0,96064.0,3330.0,708.0,1,1,0,6,0,35,0,0,0,0.0
809319.0470778436,4.5,43054.0,197802.0,19114.0,6499.0,719.3011083152435,2,4,0,4,0,19,0,0,0,1.0
1703217.0,32.2,539022.0,258632.0,153615.0,12689.0,748.0,1,3,0,11,0,31,0,0,0,0.0
739043.0,5.9,215446.0,222266.0,111644.0,12502.0,701.0,2,4,0,10,0,36,0,0,0,0.0
2443514.0,20.5,83380.0,430997.1365991514,65892.0,43983.0,694.0,2,10,0,10,0,9,0,0,1,0.0
2281995.0,8.9,667832.0,445478.0,302214.0,28145.0,705.0,1,7,0,15,0,32,0,0,1,0.0
942339.9808005505,16.4,236324.0,150326.0,114494.0,12403.0,729.7307566700559,2,9,0,8,0,35,0,0,0,0.0
874095.0,9.8,858638.0,233222.0,327769.0,17336.0,713.0,1,7,0,12,0,34,0,0,0,0.0
2008414.0,18.2,1183556.0,402490.0,857584.0,36319.0,704.0,1,10,0,17,0,50,0,0,0,0.0
1487895.8354125773,21.5,412610.0,463628.0,138985.0,16550.0,696.7620405293968,1,9,0,15,0,5,0,0,1,1.0
1041420.0844151988,14.5,360448.0,130988.0,231610.0,15955.0,729.4794173079703,2,5,0,11,0,35,0,0,0,0.0
817988.0,18.5,125466.0,110132.0,53086.0,11656.0,698.0,2,10,0,11,1,72,1,0,0,1.0
1338455.0,13.6,671264.0,344388.0,389006.0,25654.0,670.0,1,5,0,7,0,39,0,2,1,1.0
702430.0,8.8,166914.0,219824.0,72219.0,10478.0,723.0,2,2,0,10,0,36,0,0,0,0.0
1430605.0,16.6,321420.0,319220.0,105203.0,11922.0,744.0,1,4,0,7,0,30,0,0,0,0.0
682898.0,29.5,565664.0,175714.0,116755.0,2840.0,742.0,1,6,0,9,0,10,0,0,0,0.0
419957.0,7.9,123838.0,180092.0,84816.0,5774.0,712.0,2,3,0,5,0,36,0,1,0,1.0
1303745.8579392573,17.3,450428.0,218768.0,348555.0,20274.0,729.0139991329478,1,6,0,4,0,17,0,2,0,0.0
1474609.0,28.7,636218.0,404404.0,400007.0,17573.0,695.0,2,10,0,8,0,50,0,0,1,0.0
1009736.0,15.0,238106.0,202356.0,75677.0,3728.0,732.0,1,6,0,11,0,16,0,0,0,0.0
1047033.0,9.9,215864.0,89804.0,68229.0,7303.0,697.0,2,3,0,11,0,35,0,1,0,0.0
1872830.0,8.4,444466.0,337547.1501501684,363508.0,7897.0,713.0,2,3,0,4,0,35,0,0,0,0.0
913273.0,10.0,454718.0,233992.0,299630.0,13242.0,737.0,2,10,0,9,0,36,0,0,0,0.0
483227.0,15.2,256146.0,234036.0,187359.0,11114.0,710.0,2,7,0,9,0,74,0,0,1,1.0
811604.0,13.9,231660.0,78672.0,184281.0,18870.0,741.0,2,10,0,9,0,5,0,0,0,1.0
1520760.0,11.7,933768.0,353134.33065435814,476615.0,24839.0,740.0,1,8,0,12,0,33,0,0,0,0.0
1409610.0,20.3,891396.0,257884.0,362596.0,9632.0,718.0,2,5,0,11,0,35,0,0,0,0.0
941545.0,11.4,180906.0,248486.09011501947,124526.0,12656.0,711.0,2,3,0,7,0,36,0,0,0,0.0
1155048.0,26.2,228140.0,236148.0,161557.0,13187.0,722.0,1,10,0,5,0,71,0,0,0,0.0
866476.0,12.9,239800.0,241019.51433887944,130891.0,11770.0,701.0,1,1,0,15,0,35,0,0,1,0.0
1457205.0,14.0,1025068.0,316174.1751664013,290377.0,17851.0,750.0,2,2,0,12,0,34,0,0,0,0.0
472587.0,14.1,414018.0,131318.0,197372.0,7640.0,727.0,2,4,1,11,1,39,0,0,0,1.0
1262018.0,20.0,176022.0,171908.0,69939.0,11043.0,734.0,1,10,0,8,0,50,0,12,0,0.0
1599173.0,23.1,265760.0,313698.0,216676.0,6170.0,722.0,1,3,0,12,0,4,0,0,0,1.0
612902.0,9.8,562628.0,172040.0,98648.0,11134.0,731.0,0,2,0,29,0,29,0,0,0,0.0
1452360.0,11.5,407572.0,431200.0,95741.0,787.0,730.0,2,4,0,4,0,34,0,0,0,1.0
8758449.0,20.6,0.0,1139260.0562095845,2759503.0,12919.0,748.0,1,10,0,10,0,24,0,2,0,0.0
1011997.0,10.0,262966.0,421586.0,202122.0,25469.0,701.0,1,5,0,12,0,33,0,0,0,1.0
596771.0,24.0,403634.0,197541.7051554747,73910.0,4063.0,741.0,2,10,0,9,0,34,0,0,0,0.0
1042397.0,14.9,194018.0,529672.0,152988.0,11206.0,720.0,1,1,0,5,0,35,0,0,1,1.0
721905.0,14.6,584364.0,417516.0,170069.0,20214.0,669.0,0,3,0,12,1,24,1,0,1,0.0
919486.0,15.7,1266628.0,220132.0,760266.0,18773.0,746.0,1,9,0,7,0,34,0,6,0,0.0
472574.8315255731,8.9,38962.0,43296.0,15637.0,2113.0,722.2922673786496,0,7,0,6,0,11,0,2,0,1.0
1199261.0,19.7,408672.0,275003.38118359464,196954.0,12053.0,747.0,1,6,0,7,0,33,0,0,0,0.0
558999.0,20.0,1246102.0,212325.34174449265,83942.0,12801.0,751.0,2,4,0,15,0,35,0,0,0,0.0
691334.0,15.0,207724.0,216348.0,172919.0,10255.0,715.0,2,0,0,7,0,36,0,0,0,1.0
887716.44911115,21.0,101464.0,79464.0,60287.0,14003.0,726.3241419339496,1,0,0,13,0,11,0,1,0,1.0
1516523.0,17.3,200398.0,414788.0,49495.0,11829.0,690.0,1,4,0,24,1,6,1,0,1,0.0
878663.2934824792,15.2,141790.0,248226.0,59147.0,6359.0,720.6499517061998,2,6,0,4,0,55,0,1,0,1.0
1236955.7628316581,9.5,800536.0,214896.0,319409.0,18022.0,720.7635610063322,2,2,0,13,0,44,0,0,0,1.0
1862760.0,17.5,286726.0,592064.0,196365.0,16454.0,714.0,1,2,0,8,0,8,0,0,1,1.0
1539760.0,20.1,129514.0,445720.0,20691.0,24380.0,740.0,1,5,0,6,0,19,0,0,0,0.0
1088453.0,17.6,418286.0,232741.39402821142,20235.0,3900.0,748.0,1,3,0,11,0,45,0,1,0,0.0
699656.0,22.0,669966.0,324060.0,247646.0,15509.0,683.0,0,7,0,9,0,78,0,0,1,0.0
1404347.0,28.8,370502.0,609246.0,225910.0,17554.0,729.0,1,10,0,9,0,33,0,0,1,0.0
807690.0,29.7,517638.0,260986.0,243637.0,21740.0,725.0,1,10,0,14,0,3,0,0,0,1.0
1471037.0,16.2,1408220.0,764302.0,386745.0,28808.0,649.0,1,10,0,8,0,4,0,1,1,1.0
755516.0,8.2,428802.0,218702.0,152570.0,5358.0,735.0,2,7,0,19,0,34,0,0,0,1.0
746244.0,9.0,516802.0,237622.0,194598.0,6592.0,746.0,1,10,0,9,0,58,0,0,0,1.0
1180540.2940643867,14.3,601282.0,389114.0,369721.0,8607.0,727.2803113774015,2,10,0,7,0,35,0,0,0,0.0
1022124.0,13.7,727034.0,193666.0,359157.0,15928.0,699.0,2,10,0,24,0,34,0,0,0,0.0
1738044.0,26.0,402556.0,61248.0,233966.0,35919.0,740.0,1,4,0,12,0,76,0,0,0,0.0
1112130.964894244,16.5,651662.0,400906.0,183464.0,6493.0,702.6624709660485,2,2,0,6,0,45,0,0,1,0.0
1723240.106151444,10.8,432080.0,322674.0,276146.0,29888.0,726.3306367569846,2,3,0,11,0,49,0,0,0,0.0
1749501.0,23.5,351340.0,405152.0,247589.0,14302.0,731.0,2,3,0,4,0,21,0,0,1,0.0
730334.1344391392,26.0,166298.0,70180.0,134862.0,8882.0,722.2099979909906,1,10,0,9,0,32,0,10,0,0.0
1756740.0,16.9,720412.0,663300.0,533824.0,22252.0,718.0,1,10,0,14,0,33,0,0,1,0.0
591261.0,32.0,330792.0,172876.0,142557.0,12022.0,682.0,1,10,0,12,2,58,2,0,0,1.0
946520.2524878148,16.0,429044.0,268268.0,207860.0,6897.0,729.5254605607887,2,5,0,10,0,35,0,0,0,0.0
1511108.0,20.3,388124.0,267319.9784469451,51623.0,2317.0,745.0,1,10,0,9,0,73,0,2,0,0.0
702730.4027756038,28.0,243650.0,174020.0,138871.0,3379.0,727.8658629250594,2,2,0,10,0,28,0,0,0,1.0
1845052.0,22.4,821040.0,476256.0,208468.0,13161.0,746.0,0,5,0,8,0,69,0,0,0,1.0
3441888.0,15.1,206976.0,516730.006833583,162659.0,41303.0,728.0,1,2,0,9,1,36,1,0,0,0.0
681435.0,18.8,261602.0,169070.0,127870.0,4594.0,742.0,2,0,0,8,0,67,0,0,0,0.0
601312.0,11.4,202444.0,193644.0,139175.0,12277.0,738.0,2,2,0,10,0,58,0,0,0,1.0
1897530.0,10.4,865106.0,219714.0,557365.0,8317.0,719.0,2,10,0,10,1,75,1,0,0,0.0
1020072.0,12.5,199078.0,309672.0,120517.0,14451.0,712.0,2,2,0,6,0,35,0,0,0,1.0
1168747.0,19.7,1713074.0,265826.0,571083.0,27173.0,714.0,2,10,0,10,0,35,0,1,0,0.0
1320557.0,14.4,415294.0,283078.11375193554,275804.0,7516.0,736.0,1,8,0,7,0,16,0,0,0,0.0
1409325.0,24.7,1085106.0,387452.86375425494,763781.0,33119.0,714.0,2,10,0,14,0,35,0,0,0,0.0
1079846.0,37.5,620356.0,389818.0,263055.0,20787.0,735.0,0,8,0,18,0,60,0,0,0,0.0
729505.0,18.4,582494.0,372328.0,258571.0,11064.0,680.0,1,10,0,18,0,58,0,0,1,0.0
1359735.0,34.6,733216.0,66704.0,204535.0,12804.0,739.0,1,10,0,6,0,32,0,0,0,0.0
1733940.0,15.0,265430.0,401544.0,179246.0,19651.0,724.0,1,3,0,12,1,40,1,0,0,0.0
1174048.0,15.8,213334.0,120912.0,118845.0,20839.0,744.0,1,4,0,7,0,21,0,0,0,0.0
1058566.0,25.5,1586508.0,218878.0,175389.0,13056.0,742.0,2,5,0,18,0,33,0,0,0,1.0
1706222.1039364524,14.7,498432.0,433840.0,218253.0,24667.0,692.901584046726,1,7,0,14,0,32,0,1,1,1.0
1415462.0,18.9,272140.0,337084.0,110466.0,26186.0,708.0,2,6,0,12,0,34,0,0,0,0.0
1014296.0,28.3,496958.0,325754.0,154926.0,22146.0,737.0,1,7,0,13,3,7,0,0,0,1.0
947800.6242874588,21.6,887502.0,152988.0,270560.0,11270.0,726.5925260249732,1,3,0,8,0,33,0,1,0,1.0
4366322.872960076,23.3,1051886.0,784322.0,518738.0,95508.0,716.4338207394213,1,10,0,17,0,25,0,2,0,1.0
1674194.9372107647,24.6,511302.0,572880.0,205333.0,17613.0,698.4661199263934,1,1,0,10,0,6,0,0,1,1.0
1439364.0,11.7,418132.0,357874.0,259635.0,26628.0,733.0,0,5,0,11,0,31,0,2,0,0.0
659699.0,27.0,335610.0,250580.0,215650.0,17922.0,727.0,2,1,0,10,0,48,0,0,0,1.0
785688.0,19.4,191378.0,155584.0,37677.0,12112.0,722.0,1,5,0,7,0,30,0,2,0,0.0
1496402.0,14.7,458876.0,461164.0,208848.0,14465.0,715.0,2,4,0,19,0,47,0,0,0,1.0
684773.2728277413,15.4,181214.0,78826.0,88426.0,7164.0,726.521529683779,1,4,0,14,1,41,1,0,0,0.0
348118.0,11.5,582780.0,73898.0,165585.0,5048.0,724.0,2,3,0,9,0,36,0,0,0,1.0
764256.0,9.6,471086.0,176990.0,209114.0,16368.0,739.0,1,7,0,7,0,34,0,0,0,1.0
1578349.0,17.9,565664.0,161260.0,265278.0,21308.0,723.0,2,10,3,17,3,43,0,0,0,0.0
709821.0,23.7,339724.0,246004.0,198341.0,14670.0,670.0,2,10,0,13,0,65,0,0,1,1.0
1321051.2956009752,25.0,344102.0,312444.0,230318.0,17334.0,714.5854108170435,2,7,4,11,5,81,1,0,0,1.0
1565771.0,7.8,246004.0,659274.0,101764.0,4175.0,681.0,2,6,0,5,0,36,0,1,1,0.0
1004207.0,12.4,831996.0,447216.0,262276.0,17490.0,722.0,2,5,0,14,0,15,0,1,0,0.0
1137295.0991734625,17.0,203236.0,242066.0,124279.0,14858.0,689.1112167822776,2,10,0,15,1,24,1,0,1,1.0
599089.7116840242,13.5,128898.0,85844.0,59223.0,4191.0,730.9568017565588,1,10,0,5,0,35,0,0,0,0.0
987810.2466765553,33.8,1080794.0,330330.0,214681.0,4928.0,703.6585948760161,1,10,0,9,0,19,0,0,1,1.0
1325419.907037281,38.2,215776.0,326964.0,142196.0,17288.0,730.3880104360338,1,7,0,9,0,41,0,0,0,1.0
570057.0,12.0,380556.0,151272.0,281979.0,18859.0,690.0,2,1,0,13,0,70,0,0,0,0.0
615581.0,13.7,278608.0,43208.0,195871.0,14415.0,693.0,2,0,0,14,0,38,0,1,0,0.0
1945911.67365926,46.5,934274.0,703076.0,585789.0,19108.0,710.3517909835465,1,10,0,11,0,33,0,0,1,0.0
752476.0,9.0,879538.0,113278.0,170145.0,4910.0,735.0,2,1,0,13,0,20,0,0,0,1.0
746328.789298315,17.4,259160.0,210584.0,456.0,3728.0,732.1065553490942,1,1,0,6,0,18,0,1,0,0.0
1061454.0,19.0,300740.0,256228.48755762348,187264.0,8810.0,733.0,2,4,0,7,0,34,0,7,0,0.0
1067610.0,15.2,958408.0,441496.0,446139.0,14680.0,737.0,2,1,0,10,0,30,0,0,0,0.0
1231542.0,23.6,954822.0,65824.0,707522.0,32328.0,732.0,1,9,0,12,0,33,0,0,0,1.0
862772.8585455964,14.9,1219570.0,128414.0,412870.0,8685.0,732.2607997444538,1,10,0,13,0,12,0,0,0,0.0
1360856.0,14.5,326392.0,225104.0,105431.0,12588.0,734.0,1,10,0,6,0,11,0,0,0,0.0
2725702.0,30.9,1023528.0,135256.0,118446.0,18671.0,744.0,2,3,0,10,0,19,0,1,0,0.0
611287.0,18.4,210210.0,196454.62091291507,83163.0,2425.0,748.0,1,2,0,5,0,34,0,2,0,0.0
4120549.0,14.8,756954.0,310684.0,106552.0,42235.0,701.0,2,1,0,17,0,1,0,0,0,0.0
1496592.0,22.0,110308.0,293428.73542731954,11438.0,17373.0,744.0,1,10,0,8,0,33,0,0,1,0.0
614745.0,22.5,493966.0,80080.0,12369.0,4037.0,747.0,2,9,0,3,0,36,0,0,0,0.0
1697859.0,25.5,657118.0,764544.0,300789.0,17686.0,703.0,1,6,0,10,1,31,1,2,1,0.0
